Minus-X_Array,,
,,
Time (UTCG),Power (W),Solar Intensity
54:00.0,8.18,1
55:00.0,7.843,1
56:00.0,7.477,1
57:00.0,7.208,1
58:00.0,7.006,1
59:00.0,6.859,1
00:00.0,6.71,1
01:00.0,6.609,1
02:00.0,6.536,1
03:00.0,6.5,1
04:00.0,6.488,1
05:00.0,6.514,1
06:00.0,6.578,1
07:00.0,6.664,1
08:00.0,6.787,1
09:00.0,6.881,1
10:00.0,7.049,1
11:00.0,7.28,1
12:00.0,7.538,1
13:00.0,7.764,1
14:00.0,8.017,1
15:00.0,8.148,1
16:00.0,8.232,1
17:00.0,8.184,1
18:00.0,8.098,1
19:00.0,8.013,1
20:00.0,7.988,1
21:00.0,8.031,1
22:00.0,8.083,1
23:00.0,8.13,1
24:00.0,8.167,1
25:00.0,8.209,1
26:00.0,8.247,1
27:00.0,8.274,1
28:00.0,8.308,1
29:00.0,8.332,1
30:00.0,8.344,1
31:00.0,8.369,1
32:00.0,8.381,1
33:00.0,8.387,1
34:00.0,8.392,1
35:00.0,8.395,1
36:00.0,8.38,1
37:00.0,8.378,1
38:00.0,8.358,1
39:00.0,8.213,1
40:00.0,8.01,1
41:00.0,7.729,1
42:00.0,7.391,1
43:00.0,7.101,1
44:00.0,6.902,1
45:00.0,6.764,1
46:00.0,6.627,1
47:00.0,6.525,1
48:00.0,6.45,1
49:00.0,6.398,1
50:00.0,6.372,1
51:00.0,6.374,1
52:00.0,6.396,1
53:00.0,6.441,1
54:00.0,6.506,1
55:00.0,6.607,1
56:00.0,6.73,1
57:00.0,6.885,1
58:00.0,7.035,1
59:00.0,7.266,1
00:00.0,7.554,1
01:00.0,7.83,1
02:00.0,8.009,1
03:00.0,8.116,1
04:00.0,8.109,1
05:00.0,8.06,1
06:00.0,8.009,1
07:00.0,7.963,1
08:00.0,8.056,1
09:00.0,8.139,1
10:00.0,8.235,1
11:00.0,8.307,1
12:00.0,8.372,1
13:00.0,8.442,1
14:00.0,8.513,1
15:00.0,8.585,1
16:00.0,8.63,1
17:00.0,8.677,1
18:00.0,8.722,1
19:00.0,8.766,1
20:00.0,8.794,1
21:00.0,8.823,1
22:00.0,8.844,1
23:00.0,8.862,1
24:00.0,8.866,1
25:00.0,8.865,1
26:00.0,8.752,1
27:00.0,8.603,1
28:00.0,8.393,1
29:00.0,8.097,1
30:00.0,7.744,1
31:00.0,7.405,1
32:00.0,7.148,1
33:00.0,6.973,1
34:00.0,6.821,1
35:00.0,6.684,1
36:00.0,6.586,1
37:00.0,6.524,1
38:00.0,6.486,1
39:00.0,6.5,1
40:00.0,6.529,1
41:00.0,6.595,1
42:00.0,6.696,1
43:00.0,6.816,1
44:00.0,6.919,1
45:00.0,7.111,1
46:00.0,7.35,1
47:00.0,7.583,1
48:00.0,7.843,1
49:00.0,8.062,1
50:00.0,8.178,1
51:00.0,8.224,1
52:00.0,8.161,1
53:00.0,8.076,1
54:00.0,7.986,1
55:00.0,7.999,1
56:00.0,8.049,1
57:00.0,8.096,1
58:00.0,8.144,1
59:00.0,8.181,1
00:00.0,8.222,1
01:00.0,8.258,1
02:00.0,8.289,1
03:00.0,8.317,1
04:00.0,8.337,1
05:00.0,8.36,1
06:00.0,8.373,1
07:00.0,8.384,1
08:00.0,8.392,1
09:00.0,8.388,1
10:00.0,8.389,1
11:00.0,8.385,1
12:00.0,8.373,1
13:00.0,8.325,1
14:00.0,8.174,1
15:00.0,7.936,1
16:00.0,7.651,1
17:00.0,7.315,1
18:00.0,7.035,1
19:00.0,6.873,1
20:00.0,6.72,1
21:00.0,6.594,1
22:00.0,6.504,1
23:00.0,6.43,1
24:00.0,6.388,1
25:00.0,6.37,1
26:00.0,6.37,1
27:00.0,6.401,1
28:00.0,6.452,1
29:00.0,6.531,1
30:00.0,6.631,1
31:00.0,6.764,1
32:00.0,6.927,1
33:00.0,7.08,1
34:00.0,7.337,1
35:00.0,7.633,1
36:00.0,7.882,1
37:00.0,8.045,1
38:00.0,8.129,1
39:00.0,8.093,1
40:00.0,8.049,1
41:00.0,7.997,1
42:00.0,7.996,1
43:00.0,8.08,1
44:00.0,8.166,1
45:00.0,8.24,1
46:00.0,8.319,1
47:00.0,8.394,1
48:00.0,8.462,1
49:00.0,8.527,1
50:00.0,8.58,1
51:00.0,8.641,1
52:00.0,8.687,1
53:00.0,8.739,1
54:00.0,8.775,1
55:00.0,8.803,1
56:00.0,8.83,1
57:00.0,8.852,1
58:00.0,8.864,1
59:00.0,8.868,1
00:00.0,8.845,1
01:00.0,8.721,1
02:00.0,8.548,1
03:00.0,8.316,1
04:00.0,8.012,1
05:00.0,7.642,1
06:00.0,7.334,1
07:00.0,7.092,1
08:00.0,6.935,1
09:00.0,6.775,1
10:00.0,6.653,1
11:00.0,6.568,1
12:00.0,6.51,1
13:00.0,6.481,1
14:00.0,6.5,1
15:00.0,6.543,1
16:00.0,6.619,1
17:00.0,6.723,1
18:00.0,6.847,1
19:00.0,6.957,1
20:00.0,7.164,1
21:00.0,7.417,1
22:00.0,7.638,1
23:00.0,7.91,1
24:00.0,8.085,1
25:00.0,8.177,1
26:00.0,8.218,1
27:00.0,8.136,1
28:00.0,8.03,1
29:00.0,7.969,1
30:00.0,8.009,1
31:00.0,8.065,1
32:00.0,8.116,1
33:00.0,8.145,1
34:00.0,8.19,1
35:00.0,8.232,1
36:00.0,8.265,1
37:00.0,8.293,1
38:00.0,8.324,1
39:00.0,8.343,1
40:00.0,8.363,1
41:00.0,8.378,1
42:00.0,8.388,1
43:00.0,8.393,1
44:00.0,8.391,1
45:00.0,8.39,1
46:00.0,8.386,1
47:00.0,8.371,1
48:00.0,8.296,1
49:00.0,8.106,1
50:00.0,7.873,1
51:00.0,7.555,1
52:00.0,7.233,1
53:00.0,6.98,1
54:00.0,6.837,1
55:00.0,6.691,1
56:00.0,6.576,1
57:00.0,6.481,1
58:00.0,6.418,1
59:00.0,6.382,1
00:00.0,6.372,1
01:00.0,6.382,1
02:00.0,6.413,1
03:00.0,6.475,1
04:00.0,6.554,1
05:00.0,6.664,1
06:00.0,6.811,1
07:00.0,6.959,1
08:00.0,7.141,1
09:00.0,7.404,1
10:00.0,7.704,1
11:00.0,7.925,1
12:00.0,8.08,1
13:00.0,8.124,1
14:00.0,8.082,1
15:00.0,8.034,1
16:00.0,7.981,1
17:00.0,8.013,1
18:00.0,8.101,1
19:00.0,8.19,1
20:00.0,8.263,1
21:00.0,8.347,1
22:00.0,8.414,1
23:00.0,8.486,1
24:00.0,8.524,1
25:00.0,8.606,1
26:00.0,8.654,1
27:00.0,8.705,1
28:00.0,8.743,1
29:00.0,8.781,1
30:00.0,8.812,1
31:00.0,8.838,1
32:00.0,8.849,1
33:00.0,8.867,1
34:00.0,8.871,1
35:00.0,8.815,1
36:00.0,8.676,1
37:00.0,8.495,1
38:00.0,8.246,1
39:00.0,7.918,1
40:00.0,7.545,1
41:00.0,7.264,1
42:00.0,7.046,1
43:00.0,6.892,1
44:00.0,6.746,1
45:00.0,6.633,1
46:00.0,6.552,1
47:00.0,6.505,1
48:00.0,6.496,1
49:00.0,6.508,1
50:00.0,6.561,1
51:00.0,6.646,1
52:00.0,6.762,1
53:00.0,6.861,1
54:00.0,7.01,1
55:00.0,7.223,1
56:00.0,7.487,1
57:00.0,7.7,1
58:00.0,7.97,1
59:00.0,8.115,1
00:00.0,8.207,1
01:00.0,8.197,1
02:00.0,8.115,1
03:00.0,8.029,1
04:00.0,7.975,1
05:00.0,8.024,1
06:00.0,8.08,1
07:00.0,8.122,1
08:00.0,8.163,1
09:00.0,8.211,1
10:00.0,8.245,1
11:00.0,8.271,1
12:00.0,8.3,1
13:00.0,8.329,1
14:00.0,8.349,1
15:00.0,8.38,1
16:00.0,8.378,1
17:00.0,8.388,1
18:00.0,8.395,1
19:00.0,8.393,1
20:00.0,8.387,1
21:00.0,8.384,1
22:00.0,8.361,1
23:00.0,8.253,1
24:00.0,8.055,1
25:00.0,7.797,1
26:00.0,7.459,1
27:00.0,7.159,1
28:00.0,6.94,1
29:00.0,6.795,1
30:00.0,6.652,1
31:00.0,6.546,1
32:00.0,6.456,1
33:00.0,6.412,1
34:00.0,6.378,1
35:00.0,6.368,1
36:00.0,6.387,1
37:00.0,6.42,1
38:00.0,6.487,1
39:00.0,6.581,1
40:00.0,6.699,1
41:00.0,6.849,1
42:00.0,7.004,1
43:00.0,7.208,1
44:00.0,7.485,1
45:00.0,7.773,1
46:00.0,7.971,1
47:00.0,8.094,1
48:00.0,8.116,1
49:00.0,8.068,1
50:00.0,8.007,1
51:00.0,7.959,1
52:00.0,8.042,1
53:00.0,8.129,1
54:00.0,8.203,1
55:00.0,8.288,1
56:00.0,8.358,1
57:00.0,8.431,1
58:00.0,8.499,1
59:00.0,8.567,1
00:00.0,8.624,1
01:00.0,8.673,1
02:00.0,8.71,1
03:00.0,8.758,1
04:00.0,8.792,1
05:00.0,8.817,1
06:00.0,8.844,1
07:00.0,8.861,1
08:00.0,8.871,1
09:00.0,8.872,1
10:00.0,8.775,1
11:00.0,8.644,1
12:00.0,8.444,1
13:00.0,8.165,1
14:00.0,7.829,1
15:00.0,7.469,1
16:00.0,7.202,1
17:00.0,7.008,1
18:00.0,6.852,1
19:00.0,6.709,1
20:00.0,6.61,1
21:00.0,6.535,1
22:00.0,6.499,1
23:00.0,6.494,1
24:00.0,6.52,1
25:00.0,6.581,1
26:00.0,6.67,1
27:00.0,6.797,1
28:00.0,6.893,1
29:00.0,7.061,1
30:00.0,7.295,1
31:00.0,7.542,1
32:00.0,7.78,1
33:00.0,8.024,1
34:00.0,8.151,1
35:00.0,8.205,1
36:00.0,8.174,1
37:00.0,8.088,1
38:00.0,8.005,1
39:00.0,7.99,1
40:00.0,8.04,1
41:00.0,8.091,1
42:00.0,8.136,1
43:00.0,8.176,1
44:00.0,8.213,1
45:00.0,8.25,1
46:00.0,8.279,1
47:00.0,8.31,1
48:00.0,8.336,1
49:00.0,8.356,1
50:00.0,8.369,1
51:00.0,8.381,1
52:00.0,8.391,1
53:00.0,8.395,1
54:00.0,8.393,1
55:00.0,8.387,1
56:00.0,8.381,1
57:00.0,8.35,1
58:00.0,8.202,1
59:00.0,7.993,1
00:00.0,7.716,1
01:00.0,7.379,1
02:00.0,7.09,1
03:00.0,6.899,1
04:00.0,6.755,1
05:00.0,6.645,1
06:00.0,6.524,1
07:00.0,6.449,1
08:00.0,6.399,1
09:00.0,6.374,1
10:00.0,6.378,1
11:00.0,6.398,1
12:00.0,6.444,1
13:00.0,6.513,1
14:00.0,6.608,1
15:00.0,6.738,1
16:00.0,6.889,1
17:00.0,7.044,1
18:00.0,7.275,1
19:00.0,7.562,1
20:00.0,7.833,1
21:00.0,8.017,1
22:00.0,8.119,1
23:00.0,8.101,1
24:00.0,8.055,1
25:00.0,8.006,1
26:00.0,7.977,1
27:00.0,8.069,1
28:00.0,8.151,1
29:00.0,8.234,1
30:00.0,8.312,1
31:00.0,8.385,1
32:00.0,8.453,1
33:00.0,8.519,1
34:00.0,8.588,1
35:00.0,8.635,1
36:00.0,8.688,1
37:00.0,8.73,1
38:00.0,8.771,1
39:00.0,8.799,1
40:00.0,8.83,1
41:00.0,8.849,1
42:00.0,8.861,1
43:00.0,8.87,1
44:00.0,8.864,1
45:00.0,8.744,1
46:00.0,8.584,1
47:00.0,8.384,1
48:00.0,8.082,1
49:00.0,7.725,1
50:00.0,7.395,1
51:00.0,7.141,1
52:00.0,6.966,1
53:00.0,6.814,1
54:00.0,6.684,1
55:00.0,6.588,1
56:00.0,6.526,1
57:00.0,6.488,1
58:00.0,6.499,1
59:00.0,6.534,1
00:00.0,6.602,1
01:00.0,6.701,1
02:00.0,6.824,1
03:00.0,6.925,1
04:00.0,7.116,1
05:00.0,7.36,1
06:00.0,7.601,1
07:00.0,7.851,1
08:00.0,8.069,1
09:00.0,8.165,1
10:00.0,8.223,1
11:00.0,8.147,1
12:00.0,8.07,1
13:00.0,7.979,1
14:00.0,8.005,1
15:00.0,8.056,1
16:00.0,8.104,1
17:00.0,8.148,1
18:00.0,8.186,1
19:00.0,8.226,1
20:00.0,8.263,1
21:00.0,8.291,1
22:00.0,8.322,1
23:00.0,8.34,1
24:00.0,8.359,1
25:00.0,8.376,1
26:00.0,8.39,1
27:00.0,8.389,1
28:00.0,8.395,1
29:00.0,8.393,1
30:00.0,8.386,1
31:00.0,8.375,1
32:00.0,8.322,1
33:00.0,8.164,1
34:00.0,7.927,1
35:00.0,7.623,1
36:00.0,7.294,1
37:00.0,7.031,1
38:00.0,6.866,1
39:00.0,6.72,1
40:00.0,6.603,1
41:00.0,6.502,1
42:00.0,6.434,1
43:00.0,6.387,1
44:00.0,6.376,1
45:00.0,6.385,1
46:00.0,6.403,1
47:00.0,6.458,1
48:00.0,6.539,1
49:00.0,6.641,1
50:00.0,6.771,1
51:00.0,6.93,1
52:00.0,7.105,1
53:00.0,7.342,1
54:00.0,7.641,1
55:00.0,7.886,1
56:00.0,8.049,1
57:00.0,8.126,1
58:00.0,8.091,1
59:00.0,8.043,1
00:00.0,7.985,1
01:00.0,8.005,1
02:00.0,8.089,1
03:00.0,8.172,1
04:00.0,8.251,1
05:00.0,8.332,1
06:00.0,8.403,1
07:00.0,8.474,1
08:00.0,8.54,1
09:00.0,8.596,1
10:00.0,8.654,1
11:00.0,8.697,1
12:00.0,8.744,1
13:00.0,8.784,1
14:00.0,8.81,1
15:00.0,8.831,1
16:00.0,8.856,1
17:00.0,8.866,1
18:00.0,8.875,1
19:00.0,8.851,1
20:00.0,8.711,1
21:00.0,8.538,1
22:00.0,8.307,1
23:00.0,7.999,1
24:00.0,7.629,1
25:00.0,7.328,1
26:00.0,7.088,1
27:00.0,6.927,1
28:00.0,6.775,1
29:00.0,6.655,1
30:00.0,6.571,1
31:00.0,6.517,1
32:00.0,6.492,1
33:00.0,6.506,1
34:00.0,6.55,1
35:00.0,6.63,1
36:00.0,6.734,1
37:00.0,6.854,1
38:00.0,6.968,1
39:00.0,7.171,1
40:00.0,7.431,1
41:00.0,7.646,1
42:00.0,7.927,1
43:00.0,8.083,1
44:00.0,8.185,1
45:00.0,8.209,1
46:00.0,8.125,1
47:00.0,8.044,1
48:00.0,7.964,1
49:00.0,8.016,1
50:00.0,8.071,1
51:00.0,8.127,1
52:00.0,8.162,1
53:00.0,8.197,1
54:00.0,8.24,1
55:00.0,8.27,1
56:00.0,8.295,1
57:00.0,8.327,1
58:00.0,8.346,1
59:00.0,8.366,1
00:00.0,8.378,1
01:00.0,8.387,1
02:00.0,8.395,1
03:00.0,8.396,1
04:00.0,8.392,1
05:00.0,8.385,1
06:00.0,8.371,1
07:00.0,8.291,1
08:00.0,8.104,1
09:00.0,7.855,1
10:00.0,7.532,1
11:00.0,7.215,1
12:00.0,6.972,1
13:00.0,6.827,1
14:00.0,6.681,1
15:00.0,6.567,1
16:00.0,6.485,1
17:00.0,6.425,1
18:00.0,6.378,1
19:00.0,6.372,1
20:00.0,6.379,1
21:00.0,6.416,1
22:00.0,6.482,1
23:00.0,6.56,1
24:00.0,6.673,1
25:00.0,6.814,1
26:00.0,6.966,1
27:00.0,7.158,1
28:00.0,7.419,1
29:00.0,7.717,1
30:00.0,7.933,1
31:00.0,8.073,1
32:00.0,8.114,1
33:00.0,8.075,1
34:00.0,8.029,1
35:00.0,7.97,1
36:00.0,8.028,1
37:00.0,8.118,1
38:00.0,8.2,1
39:00.0,8.276,1
40:00.0,8.353,1
41:00.0,8.423,1
42:00.0,8.491,1
43:00.0,8.543,1
44:00.0,8.607,1
45:00.0,8.665,1
46:00.0,8.711,1
47:00.0,8.755,1
48:00.0,8.784,1
49:00.0,8.816,1
50:00.0,8.838,1
51:00.0,8.86,1
52:00.0,8.869,1
53:00.0,8.876,1
54:00.0,8.811,1
55:00.0,8.673,1
56:00.0,8.482,1
57:00.0,8.23,1
58:00.0,7.906,1
59:00.0,7.537,1
00:00.0,7.256,1
01:00.0,7.041,1
02:00.0,6.886,1
03:00.0,6.752,1
04:00.0,6.632,1
05:00.0,6.548,1
06:00.0,6.508,1
07:00.0,6.495,1
08:00.0,6.512,1
09:00.0,6.564,1
10:00.0,6.65,1
11:00.0,6.775,1
12:00.0,6.864,1
13:00.0,7.019,1
14:00.0,7.234,1
15:00.0,7.496,1
16:00.0,7.71,1
17:00.0,7.976,1
18:00.0,8.12,1
19:00.0,8.193,1
20:00.0,8.187,1
21:00.0,8.104,1
22:00.0,8.014,1
23:00.0,7.977,1
24:00.0,8.034,1
25:00.0,8.081,1
26:00.0,8.126,1
27:00.0,8.169,1
28:00.0,8.207,1
29:00.0,8.246,1
30:00.0,8.277,1
31:00.0,8.304,1
32:00.0,8.332,1
33:00.0,8.353,1
34:00.0,8.369,1
35:00.0,8.386,1
36:00.0,8.386,1
37:00.0,8.394,1
38:00.0,8.391,1
39:00.0,8.387,1
40:00.0,8.374,1
41:00.0,8.358,1
42:00.0,8.251,1
43:00.0,8.044,1
44:00.0,7.781,1
45:00.0,7.444,1
46:00.0,7.145,1
47:00.0,6.93,1
48:00.0,6.79,1
49:00.0,6.649,1
50:00.0,6.543,1
51:00.0,6.464,1
52:00.0,6.408,1
53:00.0,6.38,1
54:00.0,6.354,1
55:00.0,6.392,1
56:00.0,6.431,1
57:00.0,6.495,1
58:00.0,6.585,1
59:00.0,6.705,1
00:00.0,6.854,1
01:00.0,7.007,1
02:00.0,7.219,1
03:00.0,7.494,1
04:00.0,7.782,1
05:00.0,7.979,1
06:00.0,8.092,1
07:00.0,8.108,1
08:00.0,8.061,1
09:00.0,8.008,1
10:00.0,7.96,1
11:00.0,8.057,1
12:00.0,8.14,1
13:00.0,8.217,1
14:00.0,8.299,1
15:00.0,8.366,1
16:00.0,8.444,1
17:00.0,8.51,1
18:00.0,8.578,1
19:00.0,8.631,1
20:00.0,8.68,1
21:00.0,8.725,1
22:00.0,8.77,1
23:00.0,8.8,1
24:00.0,8.828,1
25:00.0,8.847,1
26:00.0,8.861,1
27:00.0,8.877,1
28:00.0,8.876,1
29:00.0,8.771,1
30:00.0,8.632,1
31:00.0,8.436,1
32:00.0,8.153,1
33:00.0,7.813,1
34:00.0,7.461,1
35:00.0,7.197,1
36:00.0,7.001,1
37:00.0,6.853,1
38:00.0,6.713,1
39:00.0,6.609,1
40:00.0,6.538,1
41:00.0,6.502,1
42:00.0,6.493,1
43:00.0,6.519,1
44:00.0,6.585,1
45:00.0,6.68,1
46:00.0,6.799,1
47:00.0,6.897,1
48:00.0,7.066,1
49:00.0,7.3,1
50:00.0,7.549,1
51:00.0,7.786,1
52:00.0,8.03,1
53:00.0,8.145,1
54:00.0,8.208,1
55:00.0,8.163,1
56:00.0,8.079,1
57:00.0,7.988,1
58:00.0,7.994,1
59:00.0,8.048,1
00:00.0,8.092,1
01:00.0,8.139,1
02:00.0,8.182,1
03:00.0,8.222,1
04:00.0,8.256,1
05:00.0,8.256,1
06:00.0,8.311,1
07:00.0,8.343,1
08:00.0,8.357,1
09:00.0,8.373,1
10:00.0,8.385,1
11:00.0,8.392,1
12:00.0,8.406,1
13:00.0,8.392,1
14:00.0,8.389,1
15:00.0,8.378,1
16:00.0,8.341,1
17:00.0,8.196,1
18:00.0,7.977,1
19:00.0,7.703,1
20:00.0,7.359,1
21:00.0,7.078,1
22:00.0,6.896,1
23:00.0,6.751,1
24:00.0,6.617,1
25:00.0,6.519,1
26:00.0,6.445,1
27:00.0,6.405,1
28:00.0,6.376,1
29:00.0,6.382,1
30:00.0,6.398,1
31:00.0,6.448,1
32:00.0,6.516,1
33:00.0,6.614,1
34:00.0,6.741,1
35:00.0,6.895,1
36:00.0,7.051,1
37:00.0,7.286,1
38:00.0,7.574,1
39:00.0,7.842,1
40:00.0,8.02,1
41:00.0,8.111,1
42:00.0,8.092,1
43:00.0,8.047,1
44:00.0,8,1
45:00.0,7.982,1
46:00.0,8.073,1
47:00.0,8.162,1
48:00.0,8.245,1
49:00.0,8.322,1
50:00.0,8.396,1
51:00.0,8.463,1
52:00.0,8.532,1
53:00.0,8.592,1
54:00.0,8.646,1
55:00.0,8.689,1
56:00.0,8.733,1
57:00.0,8.776,1
58:00.0,8.807,1
59:00.0,8.834,1
00:00.0,8.854,1
01:00.0,8.867,1
02:00.0,8.879,1
03:00.0,8.864,1
04:00.0,8.744,1
05:00.0,8.579,1
06:00.0,8.371,1
07:00.0,8.064,1
08:00.0,7.711,1
09:00.0,7.39,1
10:00.0,7.139,1
11:00.0,6.958,1
12:00.0,6.814,1
13:00.0,6.682,1
14:00.0,6.588,1
15:00.0,6.53,1
16:00.0,6.497,1
17:00.0,6.501,1
18:00.0,6.539,1
19:00.0,6.608,1
20:00.0,6.711,1
21:00.0,6.826,1
22:00.0,6.93,1
23:00.0,7.128,1
24:00.0,7.369,1
25:00.0,7.599,1
26:00.0,7.858,1
27:00.0,8.066,1
28:00.0,8.172,1
29:00.0,8.213,1
30:00.0,8.138,1
31:00.0,8.053,1
32:00.0,7.959,1
33:00.0,8.015,1
34:00.0,8.059,1
35:00.0,8.105,1
36:00.0,8.149,1
37:00.0,8.193,1
38:00.0,8.23,1
39:00.0,8.26,1
40:00.0,8.297,1
41:00.0,8.325,1
42:00.0,8.344,1
43:00.0,8.364,1
44:00.0,8.38,1
45:00.0,8.379,1
46:00.0,8.379,1
47:00.0,8.393,1
48:00.0,8.396,1
49:00.0,8.383,1
50:00.0,8.379,1
51:00.0,8.316,1
52:00.0,8.139,1
53:00.0,7.911,1
54:00.0,7.608,1
55:00.0,7.281,1
56:00.0,7.019,1
57:00.0,6.862,1
58:00.0,6.712,1
59:00.0,6.593,1
00:00.0,6.501,1
01:00.0,6.435,1
02:00.0,6.387,1
03:00.0,6.373,1
04:00.0,6.383,1
05:00.0,6.407,1
06:00.0,6.459,1
07:00.0,6.541,1
08:00.0,6.642,1
09:00.0,6.78,1
10:00.0,6.934,1
11:00.0,7.106,1
12:00.0,7.354,1
13:00.0,7.655,1
14:00.0,7.896,1
15:00.0,8.042,1
16:00.0,8.119,1
17:00.0,8.085,1
18:00.0,8.034,1
19:00.0,7.984,1
20:00.0,8.013,1
21:00.0,8.1,1
22:00.0,8.182,1
23:00.0,8.262,1
24:00.0,8.341,1
25:00.0,8.413,1
26:00.0,8.489,1
27:00.0,8.536,1
28:00.0,8.604,1
29:00.0,8.654,1
30:00.0,8.708,1
31:00.0,8.752,1
32:00.0,8.788,1
33:00.0,8.813,1
34:00.0,8.842,1
35:00.0,8.857,1
36:00.0,8.871,1
37:00.0,8.877,1
38:00.0,8.843,1
39:00.0,8.709,1
40:00.0,8.534,1
41:00.0,8.297,1
42:00.0,7.983,1
43:00.0,7.606,1
44:00.0,7.318,1
45:00.0,7.082,1
46:00.0,6.925,1
47:00.0,6.776,1
48:00.0,6.653,1
49:00.0,6.567,1
50:00.0,6.515,1
51:00.0,6.497,1
52:00.0,6.508,1
53:00.0,6.554,1
54:00.0,6.632,1
55:00.0,6.738,1
56:00.0,6.846,1
57:00.0,6.976,1
58:00.0,7.186,1
59:00.0,7.441,1
00:00.0,7.651,1
01:00.0,7.924,1
02:00.0,8.088,1
03:00.0,8.193,1
04:00.0,8.202,1
05:00.0,8.116,1
06:00.0,8.028,1
07:00.0,7.969,1
08:00.0,8.026,1
09:00.0,8.077,1
10:00.0,8.12,1
11:00.0,8.164,1
12:00.0,8.203,1
13:00.0,8.242,1
14:00.0,8.272,1
15:00.0,8.303,1
16:00.0,8.332,1
17:00.0,8.35,1
18:00.0,8.37,1
19:00.0,8.377,1
20:00.0,8.393,1
21:00.0,8.395,1
22:00.0,8.396,1
23:00.0,8.389,1
24:00.0,8.381,1
25:00.0,8.369,1
26:00.0,8.283,1
27:00.0,8.089,1
28:00.0,7.843,1
29:00.0,7.517,1
30:00.0,7.205,1
31:00.0,6.966,1
32:00.0,6.823,1
33:00.0,6.681,1
34:00.0,6.564,1
35:00.0,6.48,1
36:00.0,6.425,1
37:00.0,6.386,1
38:00.0,6.375,1
39:00.0,6.382,1
40:00.0,6.416,1
41:00.0,6.481,1
42:00.0,6.565,1
43:00.0,6.681,1
44:00.0,6.819,1
45:00.0,6.973,1
46:00.0,7.169,1
47:00.0,7.429,1
48:00.0,7.726,1
49:00.0,7.936,1
50:00.0,8.082,1
51:00.0,8.115,1
52:00.0,8.069,1
53:00.0,8.018,1
54:00.0,7.963,1
55:00.0,8.031,1
56:00.0,8.123,1
57:00.0,8.205,1
58:00.0,8.289,1
59:00.0,8.366,1
00:00.0,8.434,1
01:00.0,8.503,1
02:00.0,8.555,1
03:00.0,8.619,1
04:00.0,8.672,1
05:00.0,8.719,1
06:00.0,8.758,1
07:00.0,8.795,1
08:00.0,8.825,1
09:00.0,8.843,1
10:00.0,8.863,1
11:00.0,8.874,1
12:00.0,8.876,1
13:00.0,8.808,1
14:00.0,8.664,1
15:00.0,8.48,1
16:00.0,8.221,1
17:00.0,7.892,1
18:00.0,7.525,1
19:00.0,7.252,1
20:00.0,7.033,1
21:00.0,6.888,1
22:00.0,6.738,1
23:00.0,6.628,1
24:00.0,6.55,1
25:00.0,6.511,1
26:00.0,6.5,1
27:00.0,6.519,1
28:00.0,6.573,1
29:00.0,6.655,1
30:00.0,6.775,1
31:00.0,6.868,1
32:00.0,7.029,1
33:00.0,7.251,1
34:00.0,7.504,1
35:00.0,7.722,1
36:00.0,7.984,1
37:00.0,8.12,1
38:00.0,8.197,1
39:00.0,8.176,1
40:00.0,8.092,1
41:00.0,8.003,1
42:00.0,7.986,1
43:00.0,8.034,1
44:00.0,8.089,1
45:00.0,8.136,1
46:00.0,8.177,1
47:00.0,8.212,1
48:00.0,8.249,1
49:00.0,8.278,1
50:00.0,8.312,1
51:00.0,8.335,1
52:00.0,8.353,1
53:00.0,8.366,1
54:00.0,8.385,1
55:00.0,8.391,1
56:00.0,8.392,1
57:00.0,8.397,1
58:00.0,8.386,1
59:00.0,8.378,1
00:00.0,8.361,1
01:00.0,8.238,1
02:00.0,8.035,1
03:00.0,7.769,1
04:00.0,7.428,1
05:00.0,7.133,1
06:00.0,6.928,1
07:00.0,6.782,1
08:00.0,6.643,1
09:00.0,6.541,1
10:00.0,6.46,1
11:00.0,6.406,1
12:00.0,6.382,1
13:00.0,6.366,1
14:00.0,6.396,1
15:00.0,6.434,1
16:00.0,6.499,1
17:00.0,6.591,1
18:00.0,6.707,1
19:00.0,6.857,1
20:00.0,7.016,1
21:00.0,7.227,1
22:00.0,7.506,1
23:00.0,7.79,1
24:00.0,7.979,1
25:00.0,8.085,1
26:00.0,8.102,1
27:00.0,8.056,1
28:00.0,8.002,1
29:00.0,7.972,1
30:00.0,8.059,1
31:00.0,8.146,1
32:00.0,8.226,1
33:00.0,8.309,1
34:00.0,8.378,1
35:00.0,8.454,1
36:00.0,8.518,1
37:00.0,8.589,1
38:00.0,8.637,1
39:00.0,8.691,1
40:00.0,8.73,1
41:00.0,8.773,1
42:00.0,8.802,1
43:00.0,8.831,1
44:00.0,8.854,1
45:00.0,8.87,1
46:00.0,8.873,1
47:00.0,8.879,1
48:00.0,8.778,1
49:00.0,8.622,1
50:00.0,8.424,1
51:00.0,8.143,1
52:00.0,7.798,1
53:00.0,7.446,1
54:00.0,7.188,1
55:00.0,7,1
56:00.0,6.847,1
57:00.0,6.712,1
58:00.0,6.604,1
59:00.0,6.537,1
00:00.0,6.5,1
01:00.0,6.502,1
02:00.0,6.528,1
03:00.0,6.591,1
04:00.0,6.69,1
05:00.0,6.803,1
06:00.0,6.904,1
07:00.0,7.082,1
08:00.0,7.314,1
09:00.0,7.557,1
10:00.0,7.794,1
11:00.0,8.029,1
12:00.0,8.148,1
13:00.0,8.206,1
14:00.0,8.151,1
15:00.0,8.067,1
16:00.0,7.98,1
17:00.0,7.997,1
