Time (UTCG),Lat (deg),Lon (deg),Alt (km),Lat Rate (deg/sec),Lon Rate (deg/sec),Alt Rate (km/sec)
00:00.0,-85.723,-29.063,600.127799,0.025586,-0.76078,-0.001432
01:00.0,-83.275,-59.597,599.952138,0.050477,-0.311099,-0.004416
02:00.0,-80.011,-72.373,599.599409,0.057028,-0.144113,-0.007326
03:00.0,-76.511,-78.876,599.07554,0.05931,-0.08158,-0.010112
04:00.0,-72.918,-82.815,598.38934,0.06034,-0.053006,-0.012729
05:00.0,-69.28,-85.497,597.552356,0.060897,-0.037849,-0.015131
06:00.0,-65.615,-87.479,596.578687,0.06124,-0.028919,-0.017279
07:00.0,-61.933,-89.032,595.48475,0.061474,-0.023241,-0.019135
08:00.0,-58.239,-90.305,594.289015,0.061647,-0.019419,-0.020667
09:00.0,-54.536,-91.385,593.011702,0.061785,-0.016732,-0.02185
10:00.0,-50.825,-92.327,591.67444,0.061899,-0.014777,-0.022662
11:00.0,-47.108,-93.168,590.29991,0.061998,-0.013315,-0.02309
12:00.0,-43.386,-93.932,588.911468,0.062086,-0.012198,-0.023125
13:00.0,-39.658,-94.636,587.532744,0.062165,-0.011331,-0.022767
14:00.0,-35.926,-95.295,586.187243,0.062237,-0.010648,-0.022019
15:00.0,-32.19,-95.917,584.897945,0.062302,-0.010106,-0.020896
16:00.0,-28.45,-96.51,583.686904,0.06236,-0.009674,-0.019414
17:00.0,-24.707,-97.08,582.574869,0.062412,-0.009329,-0.0176
18:00.0,-20.961,-97.631,581.58092,0.062458,-0.009056,-0.015484
19:00.0,-17.212,-98.168,580.722135,0.062496,-0.008842,-0.013101
20:00.0,-13.461,-98.693,580.013284,0.062527,-0.00868,-0.010493
21:00.0,-9.709,-99.21,579.466572,0.062551,-0.008562,-0.007704
22:00.0,-5.955,-99.721,579.091419,0.062567,-0.008484,-0.004783
23:00.0,-2.201,-100.229,578.894295,0.062576,-0.008445,-0.001779
24:00.0,1.554,-100.735,578.878598,0.062576,-0.008442,0.001256
25:00.0,5.308,-101.243,579.044599,0.062569,-0.008475,0.004269
26:00.0,9.062,-101.753,579.389435,0.062554,-0.008546,0.007209
27:00.0,12.814,-102.269,579.907161,0.062532,-0.008656,0.010024
28:00.0,16.565,-102.793,580.588854,0.062502,-0.008811,0.012666
29:00.0,20.315,-103.327,581.422775,0.062465,-0.009015,0.015091
30:00.0,24.061,-103.876,582.394579,0.062421,-0.009278,0.017256
31:00.0,27.805,-104.442,583.487564,0.06237,-0.009609,0.019125
32:00.0,31.545,-105.03,584.682974,0.062312,-0.010025,0.020665
33:00.0,35.282,-105.647,585.960322,0.062249,-0.010546,0.021852
34:00.0,39.015,-106.299,587.297752,0.062178,-0.011201,0.022665
35:00.0,42.743,-106.995,588.672416,0.0621,-0.012033,0.023092
36:00.0,46.467,-107.747,590.06087,0.062014,-0.013101,0.023124
37:00.0,50.185,-108.573,591.439477,0.061917,-0.014495,0.022764
38:00.0,53.897,-109.496,592.784806,0.061806,-0.016351,0.022017
39:00.0,57.601,-110.549,594.074033,0.061673,-0.018889,0.020897
40:00.0,61.297,-111.783,595.285318,0.061507,-0.022475,0.019423
41:00.0,64.981,-113.279,596.398176,0.061286,-0.027759,0.01762
42:00.0,68.649,-115.172,597.393813,0.060967,-0.03598,0.015521
43:00.0,72.293,-117.705,598.255436,0.060459,-0.049725,0.01316
44:00.0,75.896,-121.366,598.968529,0.059543,-0.075106,0.010577
45:00.0,79.418,-127.268,599.521092,0.057585,-0.129031,0.007816
46:00.0,82.743,-138.467,599.903831,0.052245,-0.267982,0.004924
47:00.0,85.421,-164.614,600.110314,0.032558,-0.664476,0.001949
48:00.0,85.892,144.78,600.137072,-0.019691,-0.824197,-0.001058
49:00.0,83.645,110.789,599.983654,-0.048924,-0.34773,-0.004048
50:00.0,80.434,96.682,599.652639,-0.056562,-0.156628,-0.00697
51:00.0,76.952,89.687,599.149589,-0.059122,-0.086798,-0.009775
52:00.0,73.367,85.525,598.482962,-0.060246,-0.055595,-0.012415
53:00.0,69.733,82.726,597.663976,-0.060842,-0.039303,-0.014846
54:00.0,66.071,80.676,596.706423,-0.061204,-0.02981,-0.017027
55:00.0,62.391,79.079,595.626447,-0.061449,-0.023825,-0.018921
56:00.0,58.698,77.778,594.442281,-0.061628,-0.019821,-0.020495
57:00.0,54.996,76.677,593.173942,-0.061769,-0.01702,-0.021723
58:00.0,51.286,75.72,591.842905,-0.061886,-0.014989,-0.022582
59:00.0,47.57,74.868,590.471741,-0.061987,-0.013475,-0.023058
00:00.0,43.848,74.096,589.083743,-0.062076,-0.012322,-0.023142
01:00.0,40.121,73.384,587.702529,-0.062156,-0.011427,-0.022832
02:00.0,36.389,72.721,586.351641,-0.062229,-0.010724,-0.022133
03:00.0,32.654,72.095,585.054146,-0.062294,-0.010167,-0.021055
04:00.0,28.914,71.498,583.832234,-0.062353,-0.009723,-0.019617
05:00.0,25.171,70.926,582.706837,-0.062406,-0.009368,-0.017843
06:00.0,21.426,70.373,581.697261,-0.062452,-0.009087,-0.015762
07:00.0,17.677,69.834,580.820847,-0.062492,-0.008866,-0.01341
08:00.0,13.927,69.308,580.09267,-0.062524,-0.008697,-0.010828
09:00.0,10.175,68.79,579.525264,-0.062548,-0.008574,-0.008059
10:00.0,6.421,68.278,579.128406,-0.062566,-0.008492,-0.005151
11:00.0,2.667,67.77,578.908938,-0.062575,-0.008448,-0.002154
12:00.0,-1.088,67.264,578.870645,-0.062577,-0.00844,0.00088
13:00.0,-4.842,66.757,579.014188,-0.062571,-0.008469,0.003898
14:00.0,-8.596,66.247,579.33709,-0.062557,-0.008535,0.00685
15:00.0,-12.349,65.732,579.833784,-0.062535,-0.00864,0.009683
16:00.0,-16.1,65.209,580.495709,-0.062506,-0.008789,0.012349
17:00.0,-19.849,64.676,581.311467,-0.06247,-0.008987,0.014803
18:00.0,-23.596,64.129,582.26702,-0.062426,-0.009242,0.017003
19:00.0,-27.34,63.566,583.345946,-0.062376,-0.009564,0.01891
20:00.0,-31.081,62.98,584.529726,-0.06232,-0.009968,0.020493
21:00.0,-34.819,62.367,585.798068,-0.062257,-0.010474,0.021725
22:00.0,-38.552,61.721,587.129267,-0.062187,-0.011111,0.022585
23:00.0,-42.281,61.031,588.500575,-0.062111,-0.011918,0.02306
24:00.0,-46.005,60.286,589.888603,-0.062026,-0.012953,0.023142
25:00.0,-49.724,59.47,591.269714,-0.06193,-0.0143,0.02283
26:00.0,-53.436,58.561,592.62043,-0.061821,-0.016089,0.02213
27:00.0,-57.142,57.527,593.91783,-0.061691,-0.018526,0.021055
28:00.0,-60.839,56.318,595.139933,-0.06153,-0.021955,0.019624
29:00.0,-64.524,54.86,596.266066,-0.061317,-0.026977,0.017861
30:00.0,-68.195,53.027,597.277207,-0.061014,-0.034732,0.015796
31:00.0,-71.843,50.593,598.156301,-0.060538,-0.047567,0.013466
32:00.0,-75.452,47.114,598.888534,-0.059693,-0.070932,0.010908
33:00.0,-78.988,41.593,599.461582,-0.057931,-0.11958,0.008167
34:00.0,-82.35,31.365,599.865807,-0.053294,-0.241715,0.005288
35:00.0,-85.162,8.014,600.094415,-0.03672,-0.595982,0.002321
36:00.0,-86.014,-40.947,600.143565,0.013135,-0.875328,-0.000685
37:00.0,-84.003,-78.533,600.01243,0.047081,-0.389748,-0.00368
38:00.0,-80.854,-94.164,599.703214,0.056031,-0.170786,-0.006613
39:00.0,-77.392,-101.71,599.221114,0.058914,-0.092552,-0.009435
40:00.0,-73.815,-106.114,598.574233,0.060145,-0.058398,-0.012098
41:00.0,-70.186,-109.04,597.773457,0.060785,-0.040856,-0.014557
42:00.0,-66.526,-111.163,596.83227,0.061167,-0.030754,-0.016772
43:00.0,-62.848,-112.805,595.766537,0.061422,-0.024438,-0.018703
44:00.0,-59.157,-114.137,594.594247,0.061608,-0.020241,-0.020318
45:00.0,-55.456,-115.259,593.335213,0.061753,-0.017319,-0.02159
46:00.0,-51.747,-116.232,592.01075,0.061873,-0.015209,-0.022496
47:00.0,-48.032,-117.095,590.643311,0.061975,-0.013641,-0.02302
48:00.0,-44.31,-117.876,589.256121,0.062065,-0.012449,-0.023154
49:00.0,-40.584,-118.594,587.87278,0.062146,-0.011527,-0.022892
50:00.0,-36.853,-119.263,586.516861,0.06222,-0.010803,-0.022241
51:00.0,-33.118,-119.893,585.211512,0.062286,-0.010229,-0.021209
52:00.0,-29.379,-120.493,583.979052,0.062346,-0.009772,-0.019814
53:00.0,-25.636,-121.068,582.840591,0.0624,-0.009408,-0.01808
54:00.0,-21.891,-121.623,581.815654,0.062447,-0.009118,-0.016036
55:00.0,-18.143,-122.163,580.921846,0.062487,-0.00889,-0.013715
56:00.0,-14.392,-122.691,580.174535,0.06252,-0.008716,-0.011159
57:00.0,-10.64,-123.21,579.586586,0.062546,-0.008587,-0.008411
58:00.0,-6.887,-123.723,579.168129,0.062564,-0.0085,-0.005518
59:00.0,-3.133,-124.231,578.926376,0.062574,-0.008451,-0.002529
00:00.0,0.622,-124.737,578.865498,0.062577,-0.008439,0.000503
01:00.0,4.376,-125.244,578.986544,0.062572,-0.008463,0.003526
02:00.0,8.13,-125.754,579.287426,0.062559,-0.008524,0.006489
03:00.0,11.883,-126.268,579.762956,0.062538,-0.008625,0.009339
04:00.0,15.635,-126.79,580.404939,0.06251,-0.008768,0.012029
05:00.0,19.384,-127.321,581.202315,0.062475,-0.008959,0.014512
06:00.0,23.131,-127.866,582.141365,0.062432,-0.009206,0.016745
07:00.0,26.876,-128.427,583.205947,0.062383,-0.009519,0.01869
08:00.0,30.617,-129.01,584.377783,0.062327,-0.009912,0.020315
09:00.0,34.355,-129.619,585.636785,0.062265,-0.010405,0.021592
10:00.0,38.089,-130.261,586.961401,0.062196,-0.011024,0.022499
11:00.0,41.818,-130.945,588.328994,0.062121,-0.011807,0.023022
12:00.0,45.543,-131.682,589.71623,0.062037,-0.01281,0.023153
13:00.0,49.263,-132.488,591.099483,0.061943,-0.014112,0.02289
14:00.0,52.976,-133.384,592.455232,0.061835,-0.015837,0.022238
15:00.0,56.682,-134.401,593.760467,0.061709,-0.018179,0.021209
16:00.0,60.38,-135.584,594.993068,0.061552,-0.021459,0.01982
17:00.0,64.068,-137.005,596.132183,0.061348,-0.026236,0.018097
18:00.0,67.741,-138.783,597.158566,0.061059,-0.033559,0.016068
19:00.0,71.392,-141.124,598.054901,0.060611,-0.045561,0.013768
20:00.0,75.007,-144.437,598.806084,0.059831,-0.067115,0.011236
21:00.0,78.556,-149.612,599.399468,0.05824,-0.11113,0.008515
22:00.0,81.95,-158.986,599.825075,0.054192,-0.218822,0.005652
23:00.0,84.876,-179.855,600.075748,0.040235,-0.53173,0.002693
24:00.0,86.086,133.641,600.147277,-0.006083,-0.907529,-0.000312
25:00.0,84.345,92.48,600.038459,-0.044885,-0.437711,-0.003311
26:00.0,81.269,75.102,599.751122,-0.055422,-0.186858,-0.006254
27:00.0,77.829,66.939,599.290096,-0.058684,-0.098917,-0.009092
28:00.0,74.263,62.268,598.66313,-0.060035,-0.061439,-0.011777
29:00.0,70.638,59.206,597.880772,-0.060723,-0.042518,-0.014265
30:00.0,66.982,57.006,596.956194,-0.061128,-0.031754,-0.016511
31:00.0,63.305,55.315,595.904981,-0.061395,-0.025083,-0.01848
32:00.0,59.616,53.951,594.744873,-0.061588,-0.02068,-0.020136
33:00.0,55.916,52.807,593.495474,-0.061737,-0.01763,-0.021452
34:00.0,52.208,51.818,592.17793,-0.061859,-0.015437,-0.022404
35:00.0,48.493,50.943,590.814575,-0.061963,-0.013812,-0.022977
36:00.0,44.772,50.153,589.428558,-0.062055,-0.012581,-0.023158
37:00.0,41.047,49.428,588.043453,-0.062137,-0.011629,-0.022946
38:00.0,37.316,48.754,586.68286,-0.062211,-0.010884,-0.022342
39:00.0,33.581,48.119,585.37,-0.062279,-0.010294,-0.021357
40:00.0,29.843,47.516,584.127319,-0.062339,-0.009824,-0.020006
41:00.0,26.101,46.938,582.976095,-0.062394,-0.009449,-0.018313
42:00.0,22.356,46.381,581.936069,-0.062441,-0.00915,-0.016305
43:00.0,18.608,45.839,581.025103,-0.062482,-0.008916,-0.014017
44:00.0,14.858,45.31,580.258858,-0.062516,-0.008735,-0.011488
45:00.0,11.106,44.79,579.650523,-0.062543,-0.008601,-0.008761
46:00.0,7.353,44.277,579.210577,-0.062562,-0.008509,-0.005883
47:00.0,3.599,43.768,578.946604,-0.062574,-0.008455,-0.002904
48:00.0,-0.156,43.261,578.863157,-0.062577,-0.008439,0.000126
49:00.0,-3.91,42.755,578.961674,-0.062573,-0.008458,0.003153
50:00.0,-7.664,42.246,579.240456,-0.062561,-0.008515,0.006126
51:00.0,-11.417,41.732,579.694697,-0.062541,-0.00861,0.008993
52:00.0,-15.169,41.212,580.316565,-0.062514,-0.008748,0.011706
53:00.0,-18.919,40.681,581.09535,-0.062479,-0.008933,0.014216
54:00.0,-22.666,40.139,582.017647,-0.062438,-0.009172,0.016483
55:00.0,-26.411,39.579,583.067602,-0.062389,-0.009477,0.018466
56:00.0,-30.153,39,584.227186,-0.062335,-0.009859,0.020132
57:00.0,-33.891,38.394,585.476515,-0.062273,-0.010338,0.021453
58:00.0,-37.626,37.757,586.7942,-0.062205,-0.010939,0.022407
59:00.0,-41.356,37.079,588.157716,-0.06213,-0.011699,0.022979
00:00.0,-45.081,36.349,589.543797,-0.062047,-0.012671,0.023158
01:00.0,-48.801,35.552,590.928828,-0.061955,-0.01393,0.022944
02:00.0,-52.516,34.669,592.289256,-0.061849,-0.015594,0.022339
03:00.0,-56.223,33.669,593.601984,-0.061726,-0.017845,0.021356
04:00.0,-59.922,32.51,594.844763,-0.061574,-0.020985,0.020011
05:00.0,-63.611,31.123,595.996562,-0.061377,-0.025533,0.018328
06:00.0,-67.286,29.399,597.037919,-0.061101,-0.032455,0.016335
07:00.0,-70.94,27.144,597.951263,-0.06068,-0.043694,0.014067
08:00.0,-74.561,23.986,598.7212,-0.059957,-0.063616,0.011562
09:00.0,-78.121,19.122,599.334767,-0.058516,-0.103551,0.008862
10:00.0,-81.543,10.503,599.781644,-0.054965,-0.19882,0.006013
11:00.0,-84.565,-8.181,600.054318,-0.043186,-0.473264,0.003063
12:00.0,-86.104,-51.618,600.148207,-0.001215,-0.915972,0.000062
13:00.0,-84.67,-96.126,600.061734,0.042264,-0.491971,-0.00294
14:00.0,-81.679,-115.504,599.796351,0.054721,-0.205162,-0.005893
15:00.0,-78.266,-124.363,599.356518,0.058427,-0.105976,-0.008747
16:00.0,-74.709,-129.327,598.749629,0.059916,-0.064744,-0.011454
17:00.0,-71.09,-132.534,597.985892,0.060658,-0.044299,-0.013968
18:00.0,-67.437,-134.818,597.078165,0.061088,-0.032814,-0.016247
19:00.0,-63.762,-136.559,596.041746,0.061367,-0.025762,-0.018252
20:00.0,-60.074,-137.957,594.894122,0.061567,-0.021139,-0.019948
21:00.0,-56.375,-139.124,593.654683,0.06172,-0.017954,-0.021308
22:00.0,-52.668,-140.13,592.344403,0.061845,-0.015674,-0.022306
23:00.0,-48.954,-141.017,590.985488,0.061951,-0.01399,-0.022927
24:00.0,-45.234,-141.817,589.601007,0.062044,-0.012716,-0.023157
25:00.0,-41.509,-142.549,588.214503,0.062127,-0.011735,-0.022994
26:00.0,-37.779,-143.229,586.849594,0.062202,-0.010967,-0.022438
27:00.0,-34.045,-143.868,585.529571,0.062271,-0.01036,-0.0215
28:00.0,-30.307,-144.475,584.276996,0.062332,-0.009876,-0.020193
29:00.0,-26.565,-145.055,583.113313,0.062387,-0.009491,-0.018541
30:00.0,-22.821,-145.615,582.058475,0.062436,-0.009184,-0.01657
31:00.0,-19.073,-146.159,581.130592,0.062478,-0.008942,-0.014315
32:00.0,-15.323,-146.689,580.345616,0.062513,-0.008754,-0.011813
33:00.0,-11.572,-147.21,579.717057,0.06254,-0.008615,-0.009108
34:00.0,-7.819,-147.724,579.255739,0.06256,-0.008518,-0.006247
35:00.0,-4.065,-148.233,578.969617,0.062573,-0.00846,-0.003277
36:00.0,-0.31,-148.74,578.863622,0.062577,-0.008439,-0.000251
37:00.0,3.444,-149.246,578.939585,0.062574,-0.008454,0.002779
38:00.0,7.198,-149.755,579.196193,0.062563,-0.008506,0.005762
39:00.0,10.952,-150.268,579.629023,0.062544,-0.008596,0.008645
40:00.0,14.704,-150.787,580.230612,0.062518,-0.008728,0.011379
41:00.0,18.454,-151.316,580.990598,0.062484,-0.008907,0.013917
42:00.0,22.201,-151.857,581.895899,0.062443,-0.009139,0.016216
43:00.0,25.947,-152.414,582.930949,0.062396,-0.009435,0.018236
44:00.0,29.689,-152.991,584.077973,0.062342,-0.009806,0.019943
45:00.0,33.428,-153.593,585.317299,0.062281,-0.010272,0.021309
46:00.0,37.162,-154.226,586.627706,0.062214,-0.010857,0.022309
47:00.0,40.893,-154.899,587.986788,0.06214,-0.011595,0.022929
48:00.0,44.619,-155.621,589.371348,0.062058,-0.012536,0.023157
49:00.0,48.34,-156.408,590.757795,0.061967,-0.013755,0.022992
50:00.0,52.055,-157.28,592.122544,0.061863,-0.01536,0.022435
51:00.0,55.763,-158.263,593.442423,0.061742,-0.017525,0.021498
52:00.0,59.463,-159.399,594.695054,0.061595,-0.020532,0.020197
53:00.0,63.154,-160.753,595.859237,0.061405,-0.024865,0.018554
54:00.0,66.831,-162.427,596.915298,0.061142,-0.031415,0.016598
55:00.0,70.488,-164.601,597.845413,0.060744,-0.041954,0.014362
56:00.0,74.114,-167.616,598.633904,0.060073,-0.060402,0.011884
57:00.0,77.684,-172.196,599.267495,0.058763,-0.096732,0.009206
58:00.0,81.131,179.853,599.735526,0.055634,-0.181295,0.006373
59:00.0,84.234,163.081,600.03013,0.045657,-0.421112,0.003433
00:00.0,86.068,123.092,600.146355,0.008464,-0.899306,0.000436
01:00.0,84.974,75.694,600.082249,-0.039136,-0.552456,-0.002569
02:00.0,82.083,54.036,599.838889,-0.053909,-0.226073,-0.005531
03:00.0,78.7,44.391,599.420364,-0.058141,-0.113831,-0.0084
04:00.0,75.155,39.105,598.833709,-0.059787,-0.068344,-0.011128
05:00.0,71.541,35.739,598.088791,-0.060588,-0.04621,-0.013668
06:00.0,67.891,33.367,597.19815,-0.061044,-0.03394,-0.015978
07:00.0,64.219,31.571,596.176794,-0.061338,-0.026478,-0.018019
08:00.0,60.533,30.138,595.041953,-0.061545,-0.021621,-0.019756
09:00.0,56.835,28.947,593.812799,-0.061703,-0.018292,-0.021158
10:00.0,53.129,27.924,592.510126,-0.06183,-0.015919,-0.022203
11:00.0,49.416,27.024,591.156006,-0.061938,-0.014173,-0.022871
12:00.0,45.696,26.215,589.773424,-0.062033,-0.012857,-0.02315
13:00.0,41.972,25.475,588.385885,-0.062117,-0.011844,-0.023036
14:00.0,38.243,24.789,587.01702,-0.062193,-0.011052,-0.022528
15:00.0,34.509,24.145,585.690181,-0.062262,-0.010428,-0.021637
16:00.0,30.771,23.535,584.428043,-0.062325,-0.009931,-0.020375
17:00.0,27.03,22.952,583.25221,-0.062381,-0.009534,-0.018764
18:00.0,23.286,22.389,582.182838,-0.06243,-0.009218,-0.016831
19:00.0,19.538,21.844,581.238285,-0.062473,-0.008968,-0.014609
20:00.0,15.789,21.312,580.434787,-0.062509,-0.008775,-0.012136
21:00.0,12.038,20.79,579.78617,-0.062537,-0.00863,-0.009454
22:00.0,8.285,20.276,579.303604,-0.062558,-0.008528,-0.006609
23:00.0,4.531,19.766,578.995407,-0.062571,-0.008465,-0.00365
24:00.0,0.776,19.259,578.866894,-0.062577,-0.008439,-0.000628
25:00.0,-2.978,18.753,578.920282,-0.062575,-0.00845,0.002405
26:00.0,-6.733,18.244,579.154648,-0.062565,-0.008497,0.005396
27:00.0,-10.486,17.732,579.565952,-0.062547,-0.008583,0.008294
28:00.0,-14.238,17.214,580.147103,-0.062521,-0.008709,0.01105
29:00.0,-17.988,16.686,580.888088,-0.062489,-0.008882,0.013614
30:00.0,-21.736,16.147,581.776153,-0.062449,-0.009107,0.015945
31:00.0,-25.482,15.592,582.796024,-0.062402,-0.009394,0.018002
32:00.0,-29.225,15.018,583.930184,-0.062349,-0.009756,0.019749
33:00.0,-32.964,14.42,585.159181,-0.062289,-0.010208,0.021159
34:00.0,-36.699,13.791,586.461963,-0.062223,-0.010776,0.022206
35:00.0,-40.43,13.123,587.816252,-0.06215,-0.011493,0.022873
36:00.0,-44.157,12.408,589.198929,-0.062069,-0.012406,0.023151
37:00.0,-47.878,11.629,590.586427,-0.061979,-0.013585,0.023034
38:00.0,-51.594,10.77,591.955141,-0.061877,-0.015135,0.022525
39:00.0,-55.303,9.803,593.281824,-0.061758,-0.017218,0.021635
40:00.0,-59.005,8.688,594.543981,-0.061615,-0.020099,0.020378
41:00.0,-62.696,7.366,595.720246,-0.061431,-0.024231,0.018776
42:00.0,-66.375,5.739,596.790735,-0.06118,-0.030435,0.016857
43:00.0,-70.035,3.641,597.737379,-0.060804,-0.040329,0.014654
44:00.0,-73.667,0.758,598.544219,-0.06018,-0.057443,0.012203
45:00.0,-77.246,-3.563,599.197669,-0.058985,-0.090579,0.009548
46:00.0,-80.715,-10.919,599.686734,-0.056215,-0.16589,0.006732
47:00.0,-83.886,-26.021,600.00319,-0.047729,-0.375174,0.003802
48:00.0,-85.979,-62.409,600.141721,-0.015375,-0.860164,0.000809
49:00.0,-85.252,-112.013,600.099999,0.035415,-0.618349,-0.002198
50:00.0,-82.481,-136.257,599.878724,0.052965,-0.250028,-0.005168
51:00.0,-79.131,-146.793,599.481615,0.057821,-0.122596,-0.008051
52:00.0,-75.6,-152.436,598.915346,0.059645,-0.072274,-0.010798
53:00.0,-71.992,-155.974,598.189441,0.060513,-0.048265,-0.013364
54:00.0,-68.346,-158.44,597.316118,0.060999,-0.035137,-0.015705
55:00.0,-64.676,-160.293,596.310091,0.061307,-0.027232,-0.017782
56:00.0,-60.991,-161.763,595.188329,0.061522,-0.022125,-0.019558
57:00.0,-57.294,-162.98,593.96978,0.061685,-0.018645,-0.021003
58:00.0,-53.589,-164.021,592.675054,0.061816,-0.016175,-0.022093
59:00.0,-49.877,-164.934,591.326085,0.061926,-0.014364,-0.022809
00:00.0,-46.158,-165.753,589.945765,0.062022,-0.013001,-0.023137
01:00.0,-42.434,-166.5,588.557555,0.062107,-0.011956,-0.023071
02:00.0,-38.706,-167.192,587.185093,0.062184,-0.011141,-0.022612
03:00.0,-34.972,-167.841,585.851788,0.062254,-0.010498,-0.021768
04:00.0,-31.235,-168.455,584.580421,0.062317,-0.009986,-0.020551
05:00.0,-27.494,-169.041,583.392748,0.062374,-0.009578,-0.018982
06:00.0,-23.75,-169.606,582.309126,0.062424,-0.009253,-0.017087
07:00.0,-20.004,-170.153,581.348154,0.062468,-0.008996,-0.014899
08:00.0,-16.254,-170.686,580.526346,0.062505,-0.008796,-0.012455
09:00.0,-12.503,-171.209,579.857844,0.062534,-0.008645,-0.009796
10:00.0,-8.751,-171.725,579.354158,0.062556,-0.008538,-0.006969
11:00.0,-4.997,-172.235,579.02397,0.06257,-0.008471,-0.004021
12:00.0,-1.242,-172.742,578.872972,0.062577,-0.00844,-0.001005
13:00.0,2.512,-173.248,578.903771,0.062575,-0.008447,0.00203
14:00.0,6.267,-173.756,579.115833,0.062566,-0.008489,0.005029
15:00.0,10.02,-174.268,579.505502,0.062549,-0.00857,0.007941
16:00.0,13.772,-174.786,580.06606,0.062525,-0.008691,0.010717
17:00.0,17.523,-175.312,580.787847,0.062493,-0.008858,0.013308
18:00.0,21.271,-175.85,581.658439,0.062454,-0.009076,0.01567
19:00.0,25.017,-176.402,582.662861,0.062408,-0.009355,0.017763
20:00.0,28.76,-176.974,583.783859,0.062356,-0.009706,0.01955
21:00.0,32.5,-177.569,585.0022,0.062297,-0.010146,0.021003
22:00.0,36.236,-178.193,586.297014,0.062231,-0.010699,0.022096
23:00.0,39.968,-178.855,587.646155,0.062159,-0.011395,0.022811
24:00.0,43.695,-179.564,589.026584,0.062079,-0.01228,0.023138
25:00.0,47.417,179.666,590.41477,0.061991,-0.013421,0.02307
26:00.0,51.133,178.818,591.78709,0.06189,-0.014918,0.02261
27:00.0,54.843,177.866,593.120231,0.061774,-0.016923,0.021766
28:00.0,58.546,176.772,594.391584,0.061634,-0.019685,0.020553
29:00.0,62.239,175.48,595.579622,0.061457,-0.023627,0.018992
30:00.0,65.919,173.898,596.664261,0.061216,-0.029509,0.017111
31:00.0,69.582,171.872,597.627188,0.060861,-0.03881,0.014941
